id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
2746,9815,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2747,22399,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2748,21786,2025-07-22,,nan,monto_siniestro_no_valido
2749,1994,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2750,9083,,2571.48,nan,fecha_nula_o_invalida
2752,15101,,7449.26,nan,fecha_nula_o_invalida
2753,6339,,10976.53,nan,fecha_nula_o_invalida
2755,15788,2026-01-12,,nan,monto_siniestro_no_valido
2756,7666,,11178.38,nan,fecha_nula_o_invalida
2758,10497,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2759,9301,,4910.89,Cerrado,fecha_nula_o_invalida
2760,9586,2025-01-09,,nan,monto_siniestro_no_valido
2762,9000,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2763,881,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2764,21123,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2765,237,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2767,18246,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2768,9937,,8202.64,Cerrado,fecha_nula_o_invalida
2769,10769,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2770,13644,,7093.73,Abierto,fecha_nula_o_invalida
2772,11406,2025-10-31,,Cerrado,monto_siniestro_no_valido
2773,2141,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2774,16350,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2775,25602,2025-10-22,,Abierto,monto_siniestro_no_valido
2776,5411,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2777,18263,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2778,11617,,7183.61,Cerrado,fecha_nula_o_invalida
2779,14454,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2780,24872,,11855.37,nan,fecha_nula_o_invalida
2782,14875,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2783,14873,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2784,2412,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2785,14123,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2786,19226,2025-08-04,,nan,monto_siniestro_no_valido
2788,21999,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2789,20510,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2790,18444,,5291.0,Abierto,fecha_nula_o_invalida
2791,11226,2025-08-27,,nan,monto_siniestro_no_valido
2792,15690,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2793,6672,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2796,15113,2025-04-11,,nan,monto_siniestro_no_valido
2797,15729,,14566.29,Abierto,fecha_nula_o_invalida
2798,10823,2025-05-21,,nan,monto_siniestro_no_valido
2799,21633,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2800,11769,,5208.55,nan,fecha_nula_o_invalida
2801,2395,,4172.19,nan,fecha_nula_o_invalida
2802,13729,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2803,17397,,14974.86,nan,fecha_nula_o_invalida
2804,16275,2025-12-18,,Abierto,monto_siniestro_no_valido
2805,2718,2025-09-21,,nan,monto_siniestro_no_valido
2806,17943,2025-04-26,,Abierto,monto_siniestro_no_valido
2808,18360,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2809,21370,,4490.69,nan,fecha_nula_o_invalida
2810,7706,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2811,13532,,9758.93,Abierto,fecha_nula_o_invalida
2812,543,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2813,4551,,1107.57,Cerrado,fecha_nula_o_invalida
2814,9526,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2816,23903,2025-07-26,,Cerrado,monto_siniestro_no_valido
2817,23212,,12828.57,nan,fecha_nula_o_invalida
2818,14166,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2819,25790,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2820,23995,,2007.68,Abierto,fecha_nula_o_invalida
2821,15615,2025-07-29,,Abierto,monto_siniestro_no_valido
2823,6909,2026-01-13,,nan,monto_siniestro_no_valido
2824,821,2025-05-16,,Cerrado,monto_siniestro_no_valido
2826,5623,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2828,22088,,8346.67,Abierto,fecha_nula_o_invalida
2829,16844,,6360.61,Cerrado,fecha_nula_o_invalida
2831,19553,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2832,18803,2025-06-07,,Abierto,monto_siniestro_no_valido
2833,15492,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2834,20538,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2835,19275,2025-07-10,,Abierto,monto_siniestro_no_valido
2836,2796,,1754.75,Rechazado,fecha_nula_o_invalida
2837,22851,,13988.02,nan,fecha_nula_o_invalida
2838,2989,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2839,22552,2025-11-19,,Cerrado,monto_siniestro_no_valido
2841,5596,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2842,1771,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2844,14355,2025-05-19,,Rechazado,monto_siniestro_no_valido
2845,2299,,4403.56,Abierto,fecha_nula_o_invalida
2846,17957,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2848,25779,2025-08-08,,Rechazado,monto_siniestro_no_valido
2849,3449,2025-04-12,,Cerrado,monto_siniestro_no_valido
2850,8386,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2853,4458,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2854,88,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2855,18077,,5377.4,nan,fecha_nula_o_invalida
2856,5605,,1844.53,Cerrado,fecha_nula_o_invalida
2857,10957,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2858,4304,2025-06-20,,Abierto,monto_siniestro_no_valido
2859,6903,,9188.95,Rechazado,fecha_nula_o_invalida
2861,10194,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2863,16662,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2864,149,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2865,17587,,-3183.57,nan,"fecha_nula_o_invalida,monto_siniestro_invalido"
2866,24462,2025-12-20,,Abierto,monto_siniestro_no_valido
2867,20929,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2868,10233,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2869,22426,2025-03-30,,Abierto,monto_siniestro_no_valido
2870,19057,,5475.6,nan,fecha_nula_o_invalida
2871,17340,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2873,6575,2025-06-22,,Abierto,monto_siniestro_no_valido
2874,3553,,8471.81,nan,fecha_nula_o_invalida
2875,7102,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2876,22276,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2877,13349,2025-04-17,,Cerrado,monto_siniestro_no_valido
2878,1667,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2879,4472,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2880,12403,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2882,13898,2025-06-28,,nan,monto_siniestro_no_valido
2883,22481,2025-03-30,,Cerrado,monto_siniestro_no_valido
2884,9447,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2886,15422,,8162.41,Cerrado,fecha_nula_o_invalida
2887,15678,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2888,19610,,12786.66,Abierto,fecha_nula_o_invalida
2889,119,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2891,9020,2025-12-31,,nan,monto_siniestro_no_valido
2892,20091,,12359.38,nan,fecha_nula_o_invalida
2893,20889,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2894,6093,2025-01-29,,Rechazado,monto_siniestro_no_valido
2895,21752,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2896,8317,,8447.44,nan,fecha_nula_o_invalida
2897,23043,,4398.04,Abierto,fecha_nula_o_invalida
2899,16523,2026-02-09,,nan,monto_siniestro_no_valido
2900,15659,,9304.79,Abierto,fecha_nula_o_invalida
2902,3779,,11354.33,Cerrado,fecha_nula_o_invalida
2903,9815,2025-09-01,,Rechazado,monto_siniestro_no_valido
2904,2061,,678.66,nan,fecha_nula_o_invalida
2905,7703,2026-01-14,,Abierto,monto_siniestro_no_valido
2906,765,2025-10-06,,Rechazado,monto_siniestro_no_valido
2907,906,,10151.8,Abierto,fecha_nula_o_invalida
2908,10500,,14002.0,nan,fecha_nula_o_invalida
2911,20021,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2912,9939,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2913,24973,,5350.97,Rechazado,fecha_nula_o_invalida
2914,13403,2025-03-26,,Rechazado,monto_siniestro_no_valido
2915,18974,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2916,3435,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2917,10227,,14318.74,Cerrado,fecha_nula_o_invalida
2918,1151,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2919,14747,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2920,15601,,7539.48,Abierto,fecha_nula_o_invalida
2921,8024,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2923,12812,,9303.42,nan,fecha_nula_o_invalida
2924,24782,2025-05-31,,Cerrado,monto_siniestro_no_valido
2925,19897,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2928,7039,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2929,16454,,8410.75,Rechazado,fecha_nula_o_invalida
2930,12839,,6298.0,nan,fecha_nula_o_invalida
2931,14029,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2933,314,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2934,4576,,4394.39,Cerrado,fecha_nula_o_invalida
2935,22511,2025-11-07,,Abierto,monto_siniestro_no_valido
2936,2541,2025-08-04,,Cerrado,monto_siniestro_no_valido
2937,15378,2025-10-15,,Cerrado,monto_siniestro_no_valido
2938,10709,,3219.37,Abierto,fecha_nula_o_invalida
2939,11677,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2941,14196,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2944,12461,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2945,20203,,884.96,nan,fecha_nula_o_invalida
2946,6535,,14195.58,Rechazado,fecha_nula_o_invalida
2947,16870,2025-08-30,,Cerrado,monto_siniestro_no_valido
2948,25676,2026-01-06,,Abierto,monto_siniestro_no_valido
2950,3978,,14099.5,Abierto,fecha_nula_o_invalida
2951,24089,,10153.4,nan,fecha_nula_o_invalida
2953,22103,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2954,1306,,6575.93,Cerrado,fecha_nula_o_invalida
2955,5495,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2956,21726,2025-03-16,,Rechazado,monto_siniestro_no_valido
2959,3668,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2961,21717,2025-08-17,,Abierto,monto_siniestro_no_valido
2962,1306,2025-12-12,,Abierto,monto_siniestro_no_valido
2963,5414,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2964,20729,2025-12-14,,Rechazado,monto_siniestro_no_valido
2965,17469,,5909.33,Cerrado,fecha_nula_o_invalida
2966,8528,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2967,24571,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2969,18377,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2970,24501,,932.75,nan,fecha_nula_o_invalida
2972,2163,2025-06-02,,Abierto,monto_siniestro_no_valido
2973,5526,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2974,12947,,12578.78,Abierto,fecha_nula_o_invalida
2976,19709,2025-02-09,,Abierto,monto_siniestro_no_valido
2977,3636,,3418.67,nan,fecha_nula_o_invalida
2978,16002,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2979,22320,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2981,4055,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2983,6014,2025-07-28,,nan,monto_siniestro_no_valido
2984,23677,,11206.83,Abierto,fecha_nula_o_invalida
2985,13199,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2987,12498,,6005.74,nan,fecha_nula_o_invalida
2988,4087,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2989,11057,2025-05-26,,Cerrado,monto_siniestro_no_valido
2990,755,,3204.48,nan,fecha_nula_o_invalida
2991,9470,2025-11-22,,Rechazado,monto_siniestro_no_valido
2992,13628,,10243.1,Abierto,fecha_nula_o_invalida
2993,7625,,14655.52,nan,fecha_nula_o_invalida
2994,16744,,618.19,Rechazado,fecha_nula_o_invalida
2995,17011,,2541.96,Abierto,fecha_nula_o_invalida
2998,1793,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
2999,23553,,9237.49,Cerrado,fecha_nula_o_invalida
3001,25803,2026-01-18,,Cerrado,monto_siniestro_no_valido
3002,11675,2025-02-21,,nan,monto_siniestro_no_valido
3003,15924,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3004,16110,,14818.54,Abierto,fecha_nula_o_invalida
3005,14268,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3006,23138,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3007,22295,2025-11-24,,Abierto,monto_siniestro_no_valido
3008,18810,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3009,23444,,706.51,nan,fecha_nula_o_invalida
3010,25773,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3011,5869,2025-11-13,,Cerrado,monto_siniestro_no_valido
3012,23196,2025-10-07,,Cerrado,monto_siniestro_no_valido
3013,10144,,214.39,Abierto,fecha_nula_o_invalida
3015,13993,,3176.95,Cerrado,fecha_nula_o_invalida
3016,1304,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3017,23679,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3018,18302,2026-01-14,,Abierto,monto_siniestro_no_valido
3019,16196,,5676.5,Cerrado,fecha_nula_o_invalida
3021,11613,2025-05-12,,Rechazado,monto_siniestro_no_valido
3023,14920,2026-01-21,,Cerrado,monto_siniestro_no_valido
3024,18872,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3025,25862,,8251.99,Abierto,fecha_nula_o_invalida
3026,6156,,11083.07,nan,fecha_nula_o_invalida
3027,25899,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3028,18198,2026-01-23,,Cerrado,monto_siniestro_no_valido
3029,6138,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3030,6637,,7434.46,nan,fecha_nula_o_invalida
3031,23201,2026-02-20,,nan,monto_siniestro_no_valido
3033,9852,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3036,9492,,11587.73,Rechazado,fecha_nula_o_invalida
3038,17850,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3039,2259,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3040,5798,,4691.08,Abierto,fecha_nula_o_invalida
3041,13292,,10237.62,nan,fecha_nula_o_invalida
3042,126,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3043,3099,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3044,1888,2026-01-02,,Cerrado,monto_siniestro_no_valido
3045,11399,2025-03-21,,Abierto,monto_siniestro_no_valido
3046,7062,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3048,498,,13171.6,Abierto,fecha_nula_o_invalida
3049,23809,,4320.18,Cerrado,fecha_nula_o_invalida
3050,18418,2025-03-14,,Rechazado,monto_siniestro_no_valido
3051,15387,,13708.19,Cerrado,fecha_nula_o_invalida
3052,25650,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3054,20673,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3055,13404,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3056,24661,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3057,24005,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3058,13765,2026-01-15,,Cerrado,monto_siniestro_no_valido
3060,23020,2025-01-11,,Cerrado,monto_siniestro_no_valido
3061,14526,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3062,24613,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3064,8212,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3065,9245,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3066,1126,,5440.37,Abierto,fecha_nula_o_invalida
3068,23563,,7915.01,Abierto,fecha_nula_o_invalida
3069,4622,,12237.77,nan,fecha_nula_o_invalida
3070,1611,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3073,9590,,5305.12,nan,fecha_nula_o_invalida
3074,11480,,4873.25,Abierto,fecha_nula_o_invalida
3075,18513,,3915.77,Cerrado,fecha_nula_o_invalida
3076,24191,,8959.6,nan,fecha_nula_o_invalida
3077,22059,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3078,1803,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3080,24421,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3081,993,2025-12-05,,Abierto,monto_siniestro_no_valido
3082,5250,2026-01-14,,nan,monto_siniestro_no_valido
3083,16985,2025-09-12,,Cerrado,monto_siniestro_no_valido
3084,17071,,1133.04,nan,fecha_nula_o_invalida
3085,3836,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3086,18709,,11486.64,Cerrado,fecha_nula_o_invalida
3087,5203,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3088,12169,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3090,14253,,7168.08,Abierto,fecha_nula_o_invalida
3091,9190,,6235.77,Cerrado,fecha_nula_o_invalida
3092,1903,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3093,21654,2025-10-02,,nan,monto_siniestro_no_valido
3094,14655,,11257.16,Cerrado,fecha_nula_o_invalida
3095,5434,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3097,9107,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3098,11633,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3099,3847,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3100,2389,,1788.99,Rechazado,fecha_nula_o_invalida
3101,15691,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3102,6620,2025-08-10,,Rechazado,monto_siniestro_no_valido
3103,17124,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3104,24816,2026-01-31,,Cerrado,monto_siniestro_no_valido
3105,571,,12334.86,nan,fecha_nula_o_invalida
3108,24061,,3966.29,nan,fecha_nula_o_invalida
3109,17141,2025-02-04,,Abierto,monto_siniestro_no_valido
3110,24551,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3112,11767,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3113,7580,,706.28,nan,fecha_nula_o_invalida
3115,14045,,5067.28,nan,fecha_nula_o_invalida
3116,3172,2025-09-08,,nan,monto_siniestro_no_valido
3118,13237,2025-09-12,,Cerrado,monto_siniestro_no_valido
3119,10564,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3120,7369,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3121,4443,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3123,6459,,9887.06,nan,fecha_nula_o_invalida
3124,4464,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3125,16072,2025-07-18,,nan,monto_siniestro_no_valido
3126,16650,,875.23,Abierto,fecha_nula_o_invalida
3127,1654,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3128,24901,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3129,15637,,14735.81,nan,fecha_nula_o_invalida
3130,18367,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3131,8256,2025-01-02,,Abierto,monto_siniestro_no_valido
3132,22022,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3133,21555,2026-01-13,,Abierto,monto_siniestro_no_valido
3134,17586,,13795.47,Rechazado,fecha_nula_o_invalida
3135,25602,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3136,6682,,3835.47,Cerrado,fecha_nula_o_invalida
3137,15465,,2903.41,Cerrado,fecha_nula_o_invalida
3138,9312,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3140,10995,,145.28,Rechazado,fecha_nula_o_invalida
3141,4298,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3142,12240,2026-01-07,,Rechazado,monto_siniestro_no_valido
3143,5523,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3145,7582,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3147,19269,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3148,2823,2025-09-30,,Cerrado,monto_siniestro_no_valido
3150,19889,2025-11-21,,Abierto,monto_siniestro_no_valido
3151,25746,2025-10-12,,Abierto,monto_siniestro_no_valido
3152,23687,,12693.82,Abierto,fecha_nula_o_invalida
3153,13621,,13854.22,Abierto,fecha_nula_o_invalida
3155,21923,2025-10-08,,Abierto,monto_siniestro_no_valido
3156,15142,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3157,8000,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3158,14730,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3159,12190,,1094.08,Cerrado,fecha_nula_o_invalida
3160,22322,,14595.07,Abierto,fecha_nula_o_invalida
3161,3384,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3162,180,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3165,16787,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3166,23806,2025-10-23,,Rechazado,monto_siniestro_no_valido
3167,12616,2025-09-28,,Abierto,monto_siniestro_no_valido
3169,19596,2025-10-25,,nan,monto_siniestro_no_valido
3171,7272,,6367.3,Rechazado,fecha_nula_o_invalida
3172,19239,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3173,24055,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3174,23555,,653.59,Cerrado,fecha_nula_o_invalida
3175,13535,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3176,10734,,2301.35,nan,fecha_nula_o_invalida
3177,2222,,3643.17,nan,fecha_nula_o_invalida
3178,5013,,9810.01,nan,fecha_nula_o_invalida
3180,15254,2025-08-14,,Abierto,monto_siniestro_no_valido
3181,6419,2025-02-01,,Cerrado,monto_siniestro_no_valido
3182,20593,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3183,11540,,12888.01,Cerrado,fecha_nula_o_invalida
3184,21952,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3185,11056,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3186,24610,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
3187,20816,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
